id_ocorrencia,local_ocorrencia,latitude_ocorrencia,longitude_ocorrencia,data_ocorrencia,hora_ocorrencia,presen_agen_segur_ocorrencia,qtd_morto_civil_ocorrencia,qtd_morto_agen_segur_ocorrencia,qtd_ferido_civil_ocorrencia,qtd_ferido_agen_segur_ocorrencia,fonte_ocorrencia,estado_id,cidade_id,nome_cidade,cod_ibge_cidade,gentilico_cidade,populacao_cidade,area_cidade,densidade_demo_cidade,nome_estado,uf_estado,cod_ibge_estado
205,"Avenida Dom Hélder Câmara - Engenho de Dentro, Rio de Janeiro - RJ, Brasil",-22.8860912323,-43.2888679504,2016-07-09,18:43:21,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
207,"Rua Capitão Machado - Praça Seca, Rio de Janeiro - RJ, Brasil",-22.8965816498,-43.344745636,2016-07-09,20:39:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
208,"Estr. do Camboatá - Guadalupe, Rio de Janeiro - RJ, Brasil",-22.8340682983,-43.3795166016,2016-07-09,21:02:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
209,"Rua Maestro Francisco Braga - Copacabana, Rio de Janeiro - RJ, Brasil",-22.9667987823,-43.1907043457,2016-07-09,19:15:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
215,"Rua Professora Íria Goulart - Barros Filho, Rio de Janeiro - RJ, Brasil",-22.8404254913,-43.36095047,2016-07-10,20:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
216,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil",-22.86277771,-43.3152770996,2016-07-10,20:37:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
218,"Estr. do Camboatá 3293 - Guadalupe, Rio de Janeiro - RJ, Brasil",-22.8313350677,-43.3756980896,2016-07-10,21:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
219,"Morro do Borel - Andarai, Rio de Janeiro - RJ, Brasil",-22.9383335114,-43.2594451904,2016-07-10,23:47:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
221,"Morro do Dende - Jardim Carioca, Rio de Janeiro - RJ, Brasil",-22.8016662598,-43.1902770996,2016-07-11,6:33:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
223,"quitanda,pavuna, rio de janeiro",-22.8112316132,-43.3625259399,2016-07-11,8:13:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
226,"Rua Tales de Carvalho - Jardim America, Rio de Janeiro - RJ, Brasil",-22.8026943207,-43.3252754211,2016-07-11,10:15:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
227,"Rua Darvin Brandão - Costa Barros, Rio de Janeiro - RJ, Brasil",-22.8236942291,-43.3618431091,2016-07-11,7:00:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
228,"Acari, Rio de Janeiro - RJ, Brasil",-22.8255310059,-43.3444595337,2016-07-11,13:10:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
229,"Acari, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8255310059,-43.3444595337,2016-07-05,11:50:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
231,"Morro Pau da Bandeira - Vila Isabel, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.9141674042,-43.2577781677,2016-07-08,16:18:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
234,"Rua Álvares de Azevedo, 270 - Cachambi, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8902950287,-43.2639198303,2016-07-07,14:26:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
237,"Rua Nove, 508 - Maré, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8725719452,-43.2445449829,2016-07-09,10:30:00,1,0,0,0,1,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
239,"Jardim América, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8114871979,-43.3207168579,2016-07-10,7:00:00,0,1,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
240,"Rua Barão do Bom Retiro - Engenho Novo, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.9113540649,-43.2684707642,2016-07-10,22:54:00,1,0,1,0,1,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
241,"Bangu, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8742256165,-43.4685440063,2016-07-11,9:57:00,1,0,0,2,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
243,"Complexo do Alemão, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8593330383,-43.2754745483,2016-07-06,17:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
244,"Complexo do Alemão, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8593330383,-43.2754745483,2016-07-07,11:44:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
245,"Complexo do Alemão, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8593330383,-43.2754745483,2016-07-07,17:27:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
246,"Rua Manhama - Guadalupe, Rio de Janeiro - RJ, Brasil",-22.8272075653,-43.375164032,2016-07-11,17:38:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
248,"Acari, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8255310059,-43.3444595337,2016-07-08,13:02:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
249,"Bangu, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8742256165,-43.4685440063,2016-07-11,5:47:00,0,1,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
253,"Marechal Hermes, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8599452972,-43.3698387146,2016-07-11,16:00:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
254,"Rua Capitão Machado - Praça Seca, Rio de Janeiro - RJ, Brasil",-22.8965816498,-43.344745636,2016-07-11,21:49:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
257,"Rua Maestro Ernesto Nazaré - Vila Isabel, Rio de Janeiro - RJ, Brasil",-22.9081058502,-43.2432365417,2016-07-11,22:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
259,"Mangueira, Rio de Janeiro - RJ, Brasil",-22.9052505493,-43.2340126038,2016-07-11,23:10:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
260,"Rua A A - Tomás Coelho, Rio de Janeiro - RJ, Brasil",-22.8617076874,-43.305519104,2016-07-11,23:08:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
261,"Rua Fernando Lobo - Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil",-22.8329181671,-43.382144928,2016-07-12,3:08:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
265,"Rua Parque União - Bonsucesso, Rio de Janeiro - RJ, Brasil",-22.8506641388,-43.2428665161,2016-07-12,7:52:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
266,"Rua Principal - Maré, Rio de Janeiro - RJ, Brasil",-22.8576374054,-43.2416648865,2016-07-12,9:08:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
267,"Rua Darcí Vargas - Maré, Rio de Janeiro - RJ, Brasil",-22.8520698547,-43.2442970276,2016-07-12,9:24:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
269,"Rua Visconde de Sabóia, 54 - Cavalcanti, Rio de Janeiro - RJ, Brasil",-22.8735122681,-43.3178710938,2016-07-12,10:12:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
270,"Rua Limeira - Tomás Coelho, Rio de Janeiro - RJ, Brasil",-22.8656234741,-43.3093223572,2016-07-12,9:41:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
271,"Rua Silvio Terra - Barros Filho, Rio de Janeiro - RJ, Brasil",-22.8332805634,-43.3713302612,2016-07-12,12:52:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
272,"Rua Jordão, 650 - Tanque, Rio de Janeiro - RJ, Brasil",-22.9091968536,-43.371257782,2016-07-09,9:42:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
273,"Avenida Brasil, 4600 - Ramos, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8855247498,-43.2260513306,2016-07-10,14:01:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
274,"Lins de Vasconcelos, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.9128704071,-43.2845535278,2016-07-12,10:07:00,1,1,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
275,"Coelho Neto, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8310966492,-43.3504142761,2016-07-11,14:50:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
277,"Rua Pinto de Azevedo - Cidade Nova, Rio de Janeiro - RJ, Brasil",-22.9112014771,-43.204410553,2016-07-12,17:38:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
278,"Rua Barão do Bom Retiro - Engenho Novo, Rio de Janeiro - RJ, Brasil",-22.9113540649,-43.2684707642,2016-07-12,6:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
279,"Avenida do Corretor - Bangu, Rio de Janeiro - RJ, Brasil",-22.8672657013,-43.47605896,2016-07-12,19:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
280,"Jardim América, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8114871979,-43.3207168579,2016-07-12,18:36:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
284,"Rua Felipe Cardoso - Santa Cruz, Rio de Janeiro - RJ, Brasil",-22.927740097,-43.677280426,2016-07-12,21:08:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
286,"Rua Jurubeba - Parque Anchieta, Rio de Janeiro - RJ, Brasil",-22.8367557526,-43.4042129517,2016-07-13,1:28:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
288,"Rua Eliseu Visconti - Catumbi, Rio de Janeiro - RJ, Brasil",-22.9270496368,-43.1969490051,2016-07-13,7:49:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
289,"Travessa Jacupema - Olaria, Rio de Janeiro - RJ, Brasil",-22.8479671478,-43.2787590027,2016-07-13,6:19:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
290,"Lins de Vasconcelos, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.9128704071,-43.2845535278,2016-07-13,10:32:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
291,"Jacarezinho, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8875579834,-43.2581939697,2016-07-13,11:10:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
292,"Rua Pão de Açúcar - Rocha Miranda, Rio de Janeiro - RJ, Brasil",-22.852596283,-43.342590332,2016-07-13,13:40:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
293,"Rua Iguaçu - Madureira, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8749294281,-43.3279762268,2016-07-13,15:23:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
294,"Morro dos Macacos - Sampaio, Rio de Janeiro - RJ, Brasil",-22.9099998474,-43.2574996948,2016-07-13,16:38:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
295,"Rua José do Patrocínio - Grajau, Rio de Janeiro - RJ, Brasil",-22.9180393219,-43.2630462646,2016-07-13,16:49:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
298,"Realengo, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8763103485,-43.4302940369,2016-07-13,17:33:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
299,"Rua Laurindo Filho - Cavalcanti, Rio de Janeiro - RJ, Brasil",-22.8697013855,-43.3167800903,2016-07-13,19:06:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
300,"Central do Brasil - Centro, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.9034252167,-43.1914710999,2016-07-13,19:50:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
302,"Jardim América, Rio de Janeiro - State of Rio de Janeiro, Brazil",-22.8114871979,-43.3207168579,2016-07-12,21:01:00,1,0,0,0,1,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
303,"Av. Rio de Janeiro - Caju, Rio de Janeiro - RJ, Brasil",-22.8930053711,-43.2141914368,2016-07-13,12:46:00,0,0,0,0,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
305,"Mangueira, Rio de Janeiro - RJ, Brasil",-22.9052505493,-43.2340126038,2016-07-09,22:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
306,"Morro do Borel - Andarai, Rio de Janeiro - RJ, Brasil",-22.9383335114,-43.2594451904,2016-07-13,22:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
308,"Estr. do Camboatá - Guadalupe, Rio de Janeiro - RJ, Brasil",-22.8340682983,-43.3795166016,2016-07-13,23:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
309,"Rua São Carlos - Estácio, Rio de Janeiro - RJ, Brasil",-22.9172458649,-43.2047615051,2016-07-13,23:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
310,"Rua Marangá - Praça Seca, Rio de Janeiro - RJ, Brasil",-22.9001293182,-43.3461608887,2016-07-13,22:57:00,1,2,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
313,"Estrada de Botafogo - Costa Barros, Rio de Janeiro - RJ, Brasil",-22.82072258,-43.3635253906,2016-07-14,7:00:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
315,"Vila Isabel, Rio de Janeiro - RJ, Brasil",-22.9167327881,-43.2508354187,2016-07-14,9:35:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
316,"Avenida Bento Ribeiro Dantas - Maré, Rio de Janeiro - RJ, Brasil",-22.8672828674,-43.2407035828,2016-07-14,9:51:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
318,"Av. Cidade de Deus - Cidade de Deus, Rio de Janeiro - RJ, Brasil",-22.9495315552,-43.3657302856,2016-07-14,11:41:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
319,"Rua Sinimbú - São Cristóvão, Rio de Janeiro - RJ, Brasil",-22.9013004303,-43.2300567627,2016-07-14,12:29:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
321,Morro dos Cabritos,-22.9686107635,-43.1977767944,2016-07-14,8:15:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
322,"Morro dos Macacos - vila isabel, Rio de Janeiro - RJ, Brasil",-22.9099998474,-43.2574996948,2016-07-13,21:17:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
325,"Morro do Borel - Andarai, Rio de Janeiro - RJ, Brasil",-22.9383335114,-43.2594451904,2016-07-13,23:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
326,"Av. Itaóca, 2547 - Bonsucesso, Rio de Janeiro - RJ, Brasil",-22.8706226349,-43.2763404846,2016-07-14,15:34:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
329,"Rua Araújo Leitão - Engenho Novo, Rio de Janeiro - RJ, Brasil",-22.913728714,-43.2714958191,2016-07-13,9:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
333,Santa cruz rio de janeiro  favela do rollas,-22.9196510315,-43.684387207,2016-07-14,18:55:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
334,"Morro Jorge Turco - Colégio, Rio de Janeiro - RJ, Brasil",-22.8386116028,-43.3447227478,2016-07-13,17:13:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
335,"Avenida Maracanã - Maracanã, Rio de Janeiro - RJ, Brasil",-22.9192180634,-43.2331085205,2016-07-10,23:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
337,"Freguesia (Jacarepaguá), Rio de Janeiro - RJ, Brasil",-22.9349002838,-43.3360481262,2016-07-14,20:39:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
339,"Linha Amarela; Avenida Governador Carlos Lacerda - Manguinhos, Rio de Janeiro - RJ, Brasil",-22.8710041046,-43.2463607788,2016-07-14,21:19:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
340,"Ilha do Governador, Rio de Janeiro - RJ, Brasil",-22.8052387238,-43.20860672,2016-07-14,21:18:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
341,"Rua Joaquim Silva - Centro, Rio de Janeiro - RJ, Brasil",-22.9152126312,-43.1790390015,2016-07-07,23:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
342,"Rua Maria Luiza - Lins de Vasconcelos, Rio de Janeiro - RJ, Brasil",-22.9137840271,-43.2847595215,2016-07-14,22:03:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
345,"Rua Rio do Pau - Pavuna, Rio de Janeiro - RJ, Brasil",-22.8136253357,-43.382194519,2016-07-14,22:37:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
346,"Estrada Adhemar Bebiano - Del Castilho, Rio de Janeiro - RJ, Brasil",-22.8740119934,-43.2669487,2016-07-14,22:37:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
348,"Brás de Pina, Rio de Janeiro - RJ, Brasil",-22.8331184387,-43.3022270203,2016-07-14,22:44:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
350,"Rua Himalaia - Anchieta, Rio de Janeiro - RJ, Brasil",-22.8200321198,-43.3881568909,2016-07-14,22:54:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
351,"Rua Campo Grande, 2104 - Campo Grande, Rio de Janeiro - RJ, Brasil",-22.9036083221,-43.569026947,2016-07-14,22:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
352,"R. Gentil de Almeida - Hon??³rio Gurgel
Rio de Janeiro - RJ",-22.8426380157,-43.3572807312,2016-07-14,23:28:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
354,"R. Souto - Cascadura, Rio de Janeiro - RJ, Brasil",-22.8882484436,-43.3276596069,2016-07-15,0:26:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
356,"Rua Albano - Praça Seca, Rio de Janeiro - RJ, Brasil",-22.9030971527,-43.354057312,2016-07-15,0:32:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
357,"Estr. Manuel Nogueira de S??¡, 752 - Realengo
Rio de Janeiro - RJ",-22.8873252869,-43.4128875732,2016-07-15,0:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
358,"Av. dos Italianos - Rocha Miranda, Rio de Janeiro - RJ, Brasil",-22.8452186584,-43.3490486145,2016-07-15,0:45:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
360,"Rua Medeiros Pássaro - Tijuca, Rio de Janeiro - RJ, Brasil",-22.9388446808,-43.2458076477,2016-07-15,4:00:30,0,1,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
362,"Avenida Antares - Santa Cruz, Rio de Janeiro - RJ, Brasil",-22.9217586517,-43.6634178162,2016-07-15,6:22:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
365,"Tv. Adalberto Batista, 2 - Bangu
Rio de Janeiro - RJ",-22.8686008453,-43.4754104614,2016-07-15,6:49:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
367,"R. Boa Vista, 795-1929 - Anchieta
Rio de Janeiro - RJ",-22.8824005127,-43.2458686829,2016-07-15,8:15:00,1,0,0,1,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
368,"Praça São Joaquim - Tijuca, Rio de Janeiro - RJ, Brasil",-22.9353713989,-43.2528419495,2016-07-13,20:00:47,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
369,"Morro do Borel - Andarai, Rio de Janeiro - RJ, Brasil",-22.9383335114,-43.2594451904,2016-07-15,9:12:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
370,"Rua da Pátria - Água Santa, Rio de Janeiro - RJ, Brasil",-22.9060001373,-43.3137397766,2016-07-15,9:28:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
372,"Travessa José Rucas, 1273 - Penha, Rio de Janeiro - RJ 21070-370, Brasil",-22.8485088348,-43.2823982239,2016-07-15,9:50:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
373,"Rua Salvador Rizzo - Inhauma, Rio de Janeiro - RJ, Brasil",-22.880821228,-43.2849769592,2016-07-14,22:19:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
375,"Rua Violeta próximo ao 397 - Água Santa, Rio de Janeiro - RJ, Brasil",-22.9058303833,-43.3100204468,2016-07-15,8:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
376,"R. Boa Vista, 795 - Anchieta
Rio de Janeiro - RJ
21645-500",-22.828874588,-43.3804168701,2016-07-15,11:42:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
